end_rounds,n_players,result,winner,iter
1,5,tie,,368
7,5,set,B,369
6,5,set,A,370
4,5,set,A,371
1,5,tie,,372
8,5,set,E,373
4,5,set,C,374
1,5,tie,,375
3,5,set,A,376
1,5,tie,,377
15,5,set,C,378
4,5,set,B,379
18,5,set,A,380
1,5,tie,,381
1,5,tie,,382
2,5,set,A,383
11,5,tie,,384
8,5,set,C,385
3,5,set,B,386
21,5,set,D,387
1,5,tie,,388
7,5,set,A,389
1,5,tie,,390
3,5,tie,,391
4,5,set,E,392
5,5,set,D,393
4,5,set,D,394
5,5,tie,,395
6,5,tie,,396
19,5,set,A,397
4,5,tie,,398
2,5,set,E,399
7,5,set,B,400
7,5,tie,,401
3,5,set,D,402
12,5,tie,,403
2,5,tie,,404
5,5,set,D,405
18,5,set,A,406
2,5,set,B,407
7,5,set,C,408
16,5,set,B,409
3,5,set,A,410
3,5,set,D,411
1,5,tie,,412
2,5,set,B,413
9,5,set,C,414
3,5,set,E,415
1,5,tie,,416
7,5,set,D,417
8,5,set,A,418
1,5,tie,,419
7,5,set,A,420
3,5,set,A,421
4,5,set,B,422
3,5,tie,,423
3,5,set,A,424
4,5,set,A,425
12,5,set,A,426
10,5,set,C,427
5,5,tie,,428
2,5,tie,,429
3,5,set,B,430
1,5,tie,,431
8,5,set,D,432
2,5,tie,,433
5,5,set,B,434
3,5,set,E,435
1,5,tie,,436
3,5,set,A,437
11,5,set,B,438
6,5,set,B,439
7,5,tie,,440
2,5,tie,,441
15,5,set,B,442
6,5,set,E,443
7,5,tie,,444
3,5,tie,,445
4,5,tie,,446
15,5,tie,,447
7,5,tie,,448
18,5,tie,,449
4,5,set,A,450
3,5,set,E,451
5,5,set,A,452
8,5,set,A,453
1,5,tie,,454
2,5,set,C,455
11,5,tie,,456
4,5,tie,,457
4,5,set,A,458
10,5,tie,,459
3,5,tie,,460
24,5,set,E,461
1,5,tie,,462
3,5,set,E,463
8,5,tie,,464
4,5,set,D,465
17,5,set,D,466
9,5,set,E,467
3,5,set,D,468
5,5,set,D,469
11,5,set,E,470
7,5,tie,,471
8,5,set,E,472
6,5,tie,,473
10,5,tie,,474
3,5,tie,,475
14,5,tie,,476
5,5,set,E,477
4,5,set,A,478
5,5,set,B,479
4,5,set,A,480
7,5,set,D,481
1,5,tie,,482
8,5,tie,,483
11,5,set,E,484
6,5,tie,,485
5,5,tie,,486
4,5,set,A,487
4,5,set,A,488
8,5,tie,,489
4,5,set,D,490
5,5,set,A,491
4,5,tie,,492
1,5,tie,,493
2,5,tie,,494
3,5,tie,,495
6,5,set,C,496
1,5,tie,,497
3,5,set,B,498
5,5,tie,,499
2,5,set,A,500
1,5,tie,,501
7,5,tie,,502
4,5,tie,,503
20,5,tie,,504
5,5,set,E,505
10,5,set,C,506
1,5,tie,,507
3,5,set,A,508
7,5,set,D,509
6,5,tie,,510
7,5,tie,,511
7,5,set,D,512
7,5,tie,,513
13,5,set,B,514
5,5,set,B,515
4,5,set,D,516
2,5,tie,,517
6,5,set,C,518
2,5,set,D,519
5,5,tie,,520
3,5,set,A,521
6,5,set,B,522
13,5,set,D,523
3,5,set,E,524
5,5,set,E,525
3,5,tie,,526
3,5,set,E,527
13,5,set,D,528
2,5,tie,,529
7,5,set,C,530
1,5,tie,,531
1,5,tie,,532
2,5,set,D,533
1,5,tie,,534
4,5,set,B,535
5,5,tie,,536
2,5,set,A,537
6,5,set,A,538
1,5,tie,,539
7,5,set,E,540
17,5,set,D,541
5,5,tie,,542
1,5,tie,,543
4,5,set,E,544
1,5,tie,,545
12,5,set,C,546
4,5,set,C,547
2,5,set,E,548
12,5,set,B,549
1,5,tie,,550
3,5,set,B,551
2,5,tie,,552
5,5,set,B,553
2,5,set,E,554
3,5,set,E,555
5,5,set,D,556
5,5,set,D,557
17,5,set,B,558
1,5,tie,,559
6,5,tie,,560
3,5,set,C,561
8,5,tie,,562
3,5,set,A,563
1,5,tie,,564
1,5,tie,,565
14,5,tie,,566
3,5,tie,,567
5,5,tie,,568
4,5,set,E,569
10,5,set,A,570
7,5,set,E,571
3,5,tie,,572
6,5,set,B,573
4,5,set,C,574
5,5,set,A,575
6,5,set,C,576
11,5,tie,,577
4,5,tie,,578
3,5,tie,,579
7,5,set,E,580
5,5,tie,,581
5,5,tie,,582
6,5,set,A,583
2,5,tie,,584
1,5,tie,,585
5,5,tie,,586
3,5,tie,,587
6,5,tie,,588
4,5,tie,,589
1,5,tie,,590
3,5,tie,,591
5,5,set,B,592
6,5,set,B,593
3,5,set,A,594
30,5,set,D,595
3,5,tie,,596
6,5,tie,,597
8,5,set,A,598
5,5,tie,,599
1,5,tie,,600
10,5,set,B,601
3,5,tie,,602
1,5,tie,,603
9,5,tie,,604
5,5,set,A,605
2,5,tie,,606
5,5,set,D,607
2,5,set,D,608
2,5,set,B,609
8,5,tie,,610
7,5,tie,,611
33,5,set,C,612
1,5,tie,,613
8,5,set,A,614
7,5,tie,,615
1,5,tie,,616
4,5,set,C,617
6,5,tie,,618
4,5,set,D,619
6,5,set,C,620
7,5,set,B,621
3,5,set,A,622
14,5,tie,,623
7,5,set,A,624
4,5,set,B,625
6,5,set,B,626
1,5,tie,,627
5,5,set,A,628
2,5,set,B,629
3,5,tie,,630
3,5,tie,,631
6,5,set,E,632
6,5,set,A,633
3,5,set,B,634
8,5,set,B,635
1,5,tie,,636
3,5,tie,,637
9,5,set,A,638
5,5,tie,,639
3,5,tie,,640
10,5,set,D,641
5,5,tie,,642
5,5,set,A,643
3,5,set,B,644
1,5,tie,,645
3,5,set,A,646
5,5,tie,,647
5,5,tie,,648
4,5,set,A,649
6,5,set,A,650
3,5,tie,,651
4,5,set,D,652
7,5,set,A,653
1,5,tie,,654
18,5,set,A,655
9,5,set,A,656
3,5,set,D,657
8,5,set,C,658
3,5,tie,,659
5,5,set,C,660
1,5,tie,,661
3,5,set,D,662
3,5,tie,,663
9,5,set,D,664
8,5,set,E,665
7,5,set,E,666
7,5,tie,,667
11,5,set,C,668
15,5,tie,,669
9,5,set,B,670
9,5,set,A,671
6,5,set,D,672
2,5,set,A,673
9,5,set,B,674
4,5,set,D,675
1,5,tie,,676
5,5,tie,,677
3,5,set,B,678
1,5,tie,,679
7,5,set,C,680
8,5,set,C,681
8,5,tie,,682
3,5,tie,,683
3,5,tie,,684
5,5,tie,,685
5,5,set,D,686
8,5,tie,,687
6,5,set,B,688
1,5,tie,,689
9,5,set,D,690
4,5,tie,,691
4,5,tie,,692
10,5,set,A,693
10,5,set,E,694
10,5,set,C,695
12,5,tie,,696
3,5,set,D,697
10,5,set,E,698
7,5,set,A,699
3,5,set,D,700
2,5,tie,,701
5,5,tie,,702
6,5,tie,,703
5,5,tie,,704
11,5,set,E,705
2,5,tie,,706
5,5,set,E,707
3,5,set,B,708
1,5,tie,,709
8,5,tie,,710
8,5,tie,,711
5,5,tie,,712
5,5,set,E,713
4,5,tie,,714
7,5,tie,,715
1,5,tie,,716
11,5,set,A,717
3,5,tie,,718
9,5,set,B,719
3,5,set,C,720
4,5,tie,,721
2,5,set,D,722
2,5,tie,,723
8,5,set,E,724
9,5,set,B,725
5,5,set,E,726
3,5,set,D,727
6,5,tie,,728
7,5,set,E,729
3,5,set,D,730
4,5,set,D,731
2,5,set,E,732
6,5,set,B,733
2,5,set,C,734
3,5,set,C,735
3,5,set,B,736
3,5,tie,,737
6,5,set,E,738
4,5,set,B,739
3,5,set,A,740
6,5,set,B,741
3,5,set,D,742
4,5,tie,,743
7,5,set,D,744
3,5,tie,,745
9,5,set,B,746
10,5,tie,,747
4,5,set,B,748
6,5,set,B,749
4,5,set,E,750
4,5,tie,,751
8,5,tie,,752
12,5,set,E,753
12,5,set,B,754
3,5,set,E,755
4,5,set,A,756
19,5,set,A,757
2,5,set,C,758
8,5,tie,,759
4,5,set,E,760
1,5,tie,,761
7,5,set,A,762
7,5,set,A,763
4,5,tie,,764
7,5,tie,,765
2,5,set,D,766
5,5,set,B,767
6,5,tie,,768
4,5,set,A,769
1,5,tie,,770
4,5,tie,,771
1,5,tie,,772
3,5,tie,,773
1,5,tie,,774
4,5,set,B,775
7,5,set,E,776
1,5,tie,,777
7,5,set,A,778
4,5,set,D,779
1,5,tie,,780
1,5,tie,,781
7,5,set,B,782
5,5,set,A,783
3,5,tie,,784
2,5,tie,,785
3,5,set,E,786
3,5,set,C,787
5,5,set,C,788
3,5,set,C,789
10,5,set,D,790
10,5,tie,,791
24,5,set,B,792
8,5,set,C,793
1,5,tie,,794
7,5,set,C,795
4,5,tie,,796
7,5,set,D,797
8,5,set,E,798
6,5,set,E,799
4,5,tie,,800
6,5,set,A,801
4,5,set,A,802
5,5,set,D,803
6,5,set,B,804
8,5,set,B,805
3,5,set,C,806
2,5,set,C,807
5,5,tie,,808
10,5,tie,,809
3,5,tie,,810
7,5,set,B,811
1,5,tie,,812
6,5,tie,,813
3,5,set,E,814
7,5,set,B,815
3,5,set,A,816
11,5,tie,,817
2,5,set,A,818
6,5,tie,,819
6,5,set,B,820
6,5,tie,,821
4,5,tie,,822
5,5,set,C,823
17,5,tie,,824
15,5,set,A,825
9,5,set,C,826
8,5,tie,,827
1,5,tie,,828
6,5,tie,,829
9,5,set,E,830
5,5,set,D,831
6,5,set,E,832
3,5,set,E,833
2,5,tie,,834
2,5,tie,,835
5,5,set,C,836
6,5,tie,,837
6,5,tie,,838
6,5,set,D,839
7,5,tie,,840
4,5,set,B,841
3,5,set,B,842
2,5,tie,,843
6,5,set,B,844
1,5,tie,,845
10,5,tie,,846
9,5,set,C,847
4,5,set,C,848
5,5,tie,,849
10,5,set,C,850
6,5,set,B,851
1,5,tie,,852
7,5,set,D,853
4,5,tie,,854
4,5,tie,,855
7,5,set,D,856
7,5,set,D,857
1,5,tie,,858
6,5,set,B,859
9,5,set,B,860
2,5,set,E,861
10,5,set,C,862
9,5,set,C,863
7,5,set,A,864
5,5,set,B,865
4,5,set,A,866
4,5,set,C,867
6,5,tie,,868
17,5,set,A,869
1,5,tie,,870
15,5,set,A,871
5,5,set,D,872
2,5,tie,,873
9,5,set,C,874
3,5,set,B,875
4,5,set,B,876
13,5,tie,,877
5,5,tie,,878
2,5,tie,,879
12,5,set,C,880
17,5,tie,,881
2,5,set,E,882
16,5,set,D,883
5,5,tie,,884
11,5,set,C,885
2,5,set,D,886
7,5,set,B,887
4,5,tie,,888
8,5,set,C,889
3,5,set,E,890
5,5,tie,,891
1,5,tie,,892
1,5,tie,,893
6,5,set,A,894
9,5,set,B,895
6,5,set,D,896
8,5,tie,,897
7,5,set,C,898
14,5,tie,,899
13,5,set,C,900
1,5,tie,,901
2,5,tie,,902
1,5,tie,,903
2,5,tie,,904
4,5,tie,,905
5,5,tie,,906
5,5,tie,,907
4,5,tie,,908
9,5,set,D,909
11,5,set,B,910
6,5,tie,,911
3,5,set,C,912
13,5,set,B,913
8,5,set,A,914
6,5,tie,,915
10,5,set,C,916
9,5,set,D,917
3,5,set,A,918
2,5,set,E,919
13,5,set,B,920
3,5,set,A,921
5,5,set,E,922
5,5,set,E,923
1,5,tie,,924
1,5,tie,,925
2,5,tie,,926
2,5,tie,,927
8,5,tie,,928
5,5,set,D,929
2,5,tie,,930
5,5,set,D,931
3,5,set,C,932
7,5,tie,,933
6,5,set,D,934
8,5,set,C,935
5,5,set,B,936
11,5,tie,,937
13,5,tie,,938
1,5,tie,,939
5,5,tie,,940
4,5,set,B,941
4,5,tie,,942
3,5,set,D,943
2,5,tie,,944
3,5,set,E,945
2,5,tie,,946
2,5,set,D,947
8,5,tie,,948
15,5,tie,,949
7,5,set,A,950
9,5,tie,,951
2,5,tie,,952
4,5,set,D,953
6,5,set,E,954
7,5,set,B,955
12,5,set,A,956
3,5,set,C,957
6,5,set,A,958
8,5,set,C,959
6,5,set,E,960
2,5,tie,,961
4,5,tie,,962
1,5,tie,,963
13,5,set,E,964
9,5,set,E,965
2,5,tie,,966
17,5,set,E,967
4,5,tie,,968
18,5,set,A,969
5,5,set,B,970
7,5,tie,,971
10,5,set,B,972
4,5,set,D,973
4,5,set,A,974
1,5,tie,,975
5,5,set,B,976
4,5,set,A,977
5,5,set,A,978
6,5,tie,,979
1,5,tie,,980
4,5,set,E,981
8,5,set,D,982
2,5,tie,,983
3,5,set,C,984
4,5,set,C,985
9,5,set,C,986
5,5,set,D,987
1,5,tie,,988
8,5,tie,,989
4,5,set,A,990
4,5,set,C,991
13,5,tie,,992
5,5,set,A,993
4,5,tie,,994
6,5,set,A,995
5,5,set,D,996
7,5,set,A,997
5,5,tie,,998
2,5,set,B,999
3,5,set,D,1000
3,5,set,C,1001
5,5,tie,,1002
4,5,tie,,1003
2,5,set,E,1004
1,5,tie,,1005
3,5,set,B,1006
4,5,set,E,1007
2,5,tie,,1008
1,5,tie,,1009
4,5,set,E,1010
1,5,tie,,1011
2,5,set,B,1012
12,5,set,A,1013
5,5,tie,,1014
6,5,tie,,1015
2,5,set,E,1016
3,5,tie,,1017
27,5,set,B,1018
2,5,set,A,1019
8,5,set,E,1020
8,5,set,A,1021
4,5,tie,,1022
8,5,set,C,1023
1,5,tie,,1024
10,5,set,D,1025
2,5,set,D,1026
4,5,set,E,1027
3,5,tie,,1028
8,5,set,B,1029
4,5,set,D,1030
2,5,tie,,1031
10,5,set,A,1032
6,5,set,D,1033
7,5,set,A,1034
4,5,tie,,1035
20,5,set,B,1036
4,5,set,E,1037
1,5,tie,,1038
8,5,tie,,1039
5,5,set,A,1040
5,5,set,B,1041
7,5,tie,,1042
4,5,set,D,1043
4,5,set,E,1044
3,5,set,B,1045
5,5,tie,,1046
2,5,tie,,1047
6,5,set,E,1048
5,5,set,A,1049
17,5,tie,,1050
11,5,set,E,1051
15,5,set,B,1052
4,5,set,B,1053
5,5,set,A,1054
5,5,set,D,1055
4,5,set,C,1056
10,5,tie,,1057
3,5,set,D,1058
6,5,set,C,1059
10,5,set,B,1060
3,5,tie,,1061
8,5,set,C,1062
15,5,set,C,1063
4,5,set,D,1064
7,5,tie,,1065
7,5,tie,,1066
5,5,set,B,1067
7,5,set,E,1068
3,5,set,E,1069
5,5,tie,,1070
1,5,tie,,1071
3,5,set,E,1072
4,5,set,B,1073
14,5,set,C,1074
1,5,tie,,1075
2,5,tie,,1076
1,5,tie,,1077
8,5,set,D,1078
4,5,tie,,1079
7,5,tie,,1080
3,5,tie,,1081
10,5,set,E,1082
3,5,set,D,1083
4,5,tie,,1084
12,5,set,D,1085
16,5,set,A,1086
9,5,tie,,1087
5,5,set,A,1088
5,5,set,E,1089
13,5,set,A,1090
4,5,set,C,1091
3,5,set,D,1092
1,5,tie,,1093
6,5,set,B,1094
4,5,set,D,1095
8,5,tie,,1096
7,5,set,C,1097
17,5,set,D,1098
14,5,set,A,1099
3,5,set,E,1100
9,5,set,A,1101
5,5,tie,,1102
4,5,set,E,1103
5,5,tie,,1104
2,5,tie,,1105
6,5,set,E,1106
5,5,set,E,1107
1,5,tie,,1108
7,5,tie,,1109
8,5,set,D,1110
1,5,tie,,1111
1,5,tie,,1112
9,5,set,C,1113
4,5,set,A,1114
1,5,tie,,1115
4,5,set,A,1116
4,5,set,C,1117
2,5,tie,,1118
1,5,tie,,1119
5,5,set,E,1120
5,5,set,B,1121
1,5,tie,,1122
2,5,tie,,1123
4,5,set,C,1124
5,5,set,B,1125
7,5,set,A,1126
3,5,tie,,1127
9,5,set,A,1128
5,5,set,D,1129
6,5,tie,,1130
5,5,set,D,1131
4,5,tie,,1132
11,5,set,E,1133
3,5,tie,,1134
5,5,tie,,1135
7,5,tie,,1136
1,5,tie,,1137
6,5,set,B,1138
3,5,set,E,1139
5,5,set,C,1140
5,5,set,B,1141
7,5,tie,,1142
6,5,set,A,1143
3,5,set,B,1144
6,5,set,A,1145
4,5,set,A,1146
8,5,set,D,1147
4,5,set,A,1148
3,5,tie,,1149
3,5,set,A,1150
7,5,tie,,1151
1,5,tie,,1152
4,5,tie,,1153
3,5,set,E,1154
7,5,set,D,1155
2,5,set,E,1156
2,5,tie,,1157
1,5,tie,,1158
4,5,tie,,1159
7,5,tie,,1160
5,5,set,B,1161
4,5,set,C,1162
8,5,tie,,1163
6,5,tie,,1164
5,5,tie,,1165
4,5,set,B,1166
13,5,set,E,1167
6,5,tie,,1168
8,5,tie,,1169
3,5,set,B,1170
9,5,tie,,1171
3,5,set,D,1172
1,5,tie,,1173
7,5,set,D,1174
4,5,tie,,1175
1,5,tie,,1176
6,5,tie,,1177
10,5,tie,,1178
2,5,tie,,1179
17,5,tie,,1180
8,5,set,C,1181
13,5,set,D,1182
1,5,tie,,1183
4,5,set,C,1184
15,5,set,D,1185
3,5,tie,,1186
17,5,tie,,1187
4,5,set,E,1188
10,5,tie,,1189
8,5,set,D,1190
2,5,tie,,1191
1,5,tie,,1192
4,5,set,D,1193
1,5,tie,,1194
5,5,set,C,1195
8,5,tie,,1196
5,5,set,B,1197
11,5,set,D,1198
7,5,set,A,1199
7,5,set,A,1200
13,5,set,E,1201
2,5,set,A,1202
3,5,set,D,1203
12,5,set,E,1204
7,5,tie,,1205
1,5,tie,,1206
17,5,set,C,1207
2,5,tie,,1208
7,5,set,A,1209
6,5,set,A,1210
3,5,set,D,1211
2,5,tie,,1212
14,5,set,A,1213
5,5,tie,,1214
1,5,tie,,1215
3,5,set,C,1216
1,5,tie,,1217
1,5,tie,,1218
2,5,set,E,1219
5,5,tie,,1220
5,5,tie,,1221
3,5,tie,,1222
18,5,set,B,1223
1,5,tie,,1224
1,5,tie,,1225
4,5,set,E,1226
4,5,set,E,1227
5,5,set,A,1228
3,5,tie,,1229
8,5,set,B,1230
3,5,set,D,1231
6,5,set,B,1232
1,5,tie,,1233
6,5,tie,,1234
11,5,tie,,1235
5,5,set,C,1236
20,5,set,D,1237
3,5,set,A,1238
5,5,set,E,1239
16,5,set,E,1240
9,5,set,B,1241
8,5,tie,,1242
6,5,set,E,1243
1,5,tie,,1244
6,5,set,B,1245
3,5,set,B,1246
5,5,set,A,1247
5,5,tie,,1248
4,5,set,B,1249
5,5,tie,,1250
1,5,tie,,1251
2,5,tie,,1252
2,5,set,A,1253
3,5,set,D,1254
4,5,tie,,1255
9,5,set,A,1256
10,5,set,A,1257
12,5,set,B,1258
1,5,tie,,1259
4,5,set,B,1260
10,5,set,D,1261
7,5,set,E,1262
6,5,tie,,1263
10,5,tie,,1264
2,5,set,D,1265
1,5,tie,,1266
3,5,tie,,1267
4,5,set,A,1268
10,5,set,D,1269
8,5,tie,,1270
6,5,set,C,1271
4,5,tie,,1272
1,5,tie,,1273
7,5,set,C,1274
4,5,set,E,1275
3,5,set,D,1276
1,5,tie,,1277
1,5,tie,,1278
5,5,tie,,1279
1,5,tie,,1280
2,5,tie,,1281
5,5,set,C,1282
7,5,set,D,1283
7,5,set,E,1284
3,5,tie,,1285
1,5,tie,,1286
8,5,set,A,1287
8,5,set,B,1288
6,5,set,B,1289
4,5,set,E,1290
6,5,set,B,1291
2,5,tie,,1292
4,5,set,B,1293
1,5,tie,,1294
3,5,set,A,1295
3,5,set,E,1296
1,5,tie,,1297
6,5,tie,,1298
13,5,set,A,1299
4,5,set,A,1300
6,5,set,B,1301
1,5,tie,,1302
4,5,set,B,1303
1,5,tie,,1304
5,5,set,D,1305
4,5,set,C,1306
2,5,tie,,1307
6,5,tie,,1308
1,5,tie,,1309
4,5,set,A,1310
4,5,tie,,1311
11,5,set,B,1312
8,5,tie,,1313
12,5,set,E,1314
1,5,tie,,1315
8,5,set,A,1316
5,5,set,A,1317
8,5,tie,,1318
14,5,tie,,1319
3,5,set,D,1320
7,5,set,C,1321
8,5,set,C,1322
2,5,tie,,1323
6,5,set,B,1324
10,5,tie,,1325
11,5,tie,,1326
4,5,tie,,1327
3,5,set,B,1328
9,5,set,D,1329
12,5,set,E,1330
5,5,set,A,1331
5,5,set,D,1332
4,5,set,C,1333
1,5,tie,,1334
8,5,set,D,1335
7,5,tie,,1336
4,5,tie,,1337
4,5,tie,,1338
7,5,set,B,1339
8,5,tie,,1340
3,5,set,B,1341
3,5,set,D,1342
5,5,set,D,1343
14,5,tie,,1344
7,5,set,C,1345
2,5,tie,,1346
4,5,set,E,1347
4,5,set,E,1348
1,5,tie,,1349
3,5,set,E,1350
1,5,tie,,1351
7,5,set,B,1352
3,5,set,C,1353
4,5,set,A,1354
2,5,tie,,1355
10,5,set,E,1356
7,5,set,B,1357
3,5,tie,,1358
6,5,tie,,1359
13,5,tie,,1360
