end_rounds,n_players,result,winner,iter
6,3,set,C,1353
5,3,set,A,1354
11,3,set,B,1355
5,3,set,B,1356
5,3,set,C,1357
23,3,set,B,1358
22,3,set,B,1359
3,3,set,B,1360
5,3,tie,,1361
8,3,set,B,1362
1,3,tie,,1363
27,3,set,B,1364
31,3,set,B,1365
16,3,set,A,1366
6,3,set,A,1367
8,3,set,C,1368
5,3,set,A,1369
21,3,set,A,1370
7,3,set,A,1371
21,3,set,C,1372
14,3,set,A,1373
4,3,set,C,1374
16,3,set,C,1375
5,3,set,A,1376
8,3,set,C,1377
1,3,tie,,1378
8,3,set,B,1379
4,3,set,A,1380
19,3,set,C,1381
9,3,set,A,1382
9,3,set,B,1383
20,3,tie,,1384
12,3,set,B,1385
6,3,set,C,1386
3,3,set,C,1387
12,3,set,B,1388
14,3,set,B,1389
7,3,tie,,1390
2,3,set,A,1391
24,3,set,B,1392
18,3,set,A,1393
18,3,set,C,1394
28,3,set,A,1395
9,3,set,A,1396
1,3,tie,,1397
18,3,set,C,1398
14,3,set,A,1399
7,3,set,B,1400
7,3,tie,,1401
7,3,set,A,1402
6,3,set,B,1403
12,3,set,B,1404
13,3,set,A,1405
11,3,set,A,1406
7,3,set,C,1407
4,3,set,B,1408
13,3,set,C,1409
3,3,set,B,1410
6,3,set,C,1411
5,3,tie,,1412
26,3,set,B,1413
21,3,set,C,1414
10,3,set,C,1415
11,3,tie,,1416
10,3,set,C,1417
3,3,set,B,1418
6,3,set,A,1419
17,3,set,C,1420
11,3,set,C,1421
13,3,set,A,1422
11,3,set,B,1423
12,3,set,C,1424
7,3,tie,,1425
9,3,set,A,1426
20,3,set,C,1427
23,3,tie,,1428
6,3,set,B,1429
19,3,set,A,1430
8,3,set,A,1431
8,3,set,A,1432
6,3,set,A,1433
4,3,set,B,1434
10,3,set,C,1435
5,3,set,A,1436
7,3,set,A,1437
24,3,set,C,1438
8,3,set,C,1439
2,3,set,A,1440
6,3,tie,,1441
16,3,set,A,1442
6,3,set,C,1443
18,3,set,B,1444
3,3,set,B,1445
9,3,set,C,1446
9,3,set,B,1447
4,3,set,C,1448
13,3,set,A,1449
12,3,set,C,1450
40,3,tie,,1451
6,3,set,C,1452
5,3,set,B,1453
21,3,set,C,1454
4,3,set,A,1455
7,3,set,A,1456
4,3,set,B,1457
18,3,set,C,1458
10,3,set,B,1459
24,3,set,A,1460
4,3,set,C,1461
5,3,set,B,1462
3,3,set,B,1463
31,3,set,A,1464
6,3,set,A,1465
18,3,set,B,1466
7,3,set,B,1467
4,3,set,B,1468
7,3,set,C,1469
10,3,set,B,1470
24,3,set,B,1471
14,3,set,B,1472
10,3,set,A,1473
25,3,set,B,1474
3,3,set,B,1475
6,3,tie,,1476
1,3,tie,,1477
7,3,set,B,1478
6,3,set,C,1479
1,3,tie,,1480
56,3,set,A,1481
7,3,set,B,1482
18,3,set,B,1483
5,3,tie,,1484
2,3,tie,,1485
4,3,tie,,1486
15,3,set,B,1487
10,3,set,B,1488
11,3,set,C,1489
3,3,set,C,1490
23,3,set,B,1491
3,3,tie,,1492
13,3,set,C,1493
4,3,set,B,1494
13,3,set,C,1495
33,3,set,C,1496
12,3,set,B,1497
19,3,set,A,1498
4,3,set,A,1499
51,3,set,A,1500
4,3,set,A,1501
7,3,tie,,1502
5,3,set,A,1503
11,3,set,B,1504
17,3,set,A,1505
7,3,set,B,1506
7,3,set,C,1507
26,3,set,B,1508
12,3,set,A,1509
2,3,tie,,1510
13,3,set,C,1511
3,3,set,A,1512
17,3,set,B,1513
2,3,set,A,1514
9,3,set,A,1515
10,3,set,A,1516
8,3,set,B,1517
9,3,set,C,1518
23,3,set,A,1519
7,3,set,B,1520
5,3,set,C,1521
22,3,set,A,1522
58,3,set,C,1523
4,3,set,A,1524
7,3,set,B,1525
17,3,set,A,1526
1,3,tie,,1527
27,3,set,C,1528
16,3,set,C,1529
2,3,tie,,1530
3,3,set,B,1531
3,3,tie,,1532
6,3,set,A,1533
15,3,set,C,1534
6,3,set,B,1535
16,3,set,C,1536
6,3,set,C,1537
15,3,set,C,1538
29,3,set,A,1539
23,3,set,C,1540
10,3,set,B,1541
13,3,set,C,1542
15,3,set,A,1543
20,3,set,C,1544
3,3,set,B,1545
23,3,set,B,1546
4,3,set,C,1547
19,3,set,B,1548
10,3,set,A,1549
4,3,set,B,1550
5,3,set,B,1551
8,3,set,B,1552
3,3,set,A,1553
5,3,set,B,1554
13,3,set,A,1555
15,3,set,B,1556
16,3,set,B,1557
5,3,tie,,1558
12,3,set,B,1559
21,3,set,B,1560
9,3,set,C,1561
2,3,set,C,1562
14,3,set,C,1563
6,3,set,A,1564
3,3,set,A,1565
12,3,set,A,1566
12,3,set,B,1567
12,3,set,B,1568
4,3,set,B,1569
8,3,set,B,1570
11,3,set,A,1571
13,3,tie,,1572
24,3,set,A,1573
10,3,set,A,1574
21,3,set,A,1575
15,3,set,C,1576
31,3,set,A,1577
2,3,set,C,1578
15,3,set,A,1579
3,3,set,A,1580
11,3,set,B,1581
3,3,set,B,1582
3,3,set,A,1583
9,3,set,C,1584
9,3,set,C,1585
30,3,set,C,1586
9,3,set,C,1587
10,3,set,C,1588
10,3,set,A,1589
12,3,set,B,1590
4,3,tie,,1591
1,3,tie,,1592
16,3,set,A,1593
33,3,set,B,1594
9,3,set,A,1595
13,3,set,A,1596
35,3,tie,,1597
8,3,set,C,1598
4,3,tie,,1599
3,3,set,A,1600
3,3,set,A,1601
26,3,set,B,1602
25,3,set,C,1603
6,3,set,A,1604
11,3,set,B,1605
19,3,set,C,1606
2,3,tie,,1607
15,3,tie,,1608
12,3,set,A,1609
11,3,set,B,1610
4,3,set,A,1611
3,3,set,C,1612
13,3,set,B,1613
16,3,set,C,1614
26,3,set,B,1615
14,3,set,C,1616
4,3,set,B,1617
7,3,set,B,1618
18,3,set,B,1619
3,3,set,B,1620
33,3,set,C,1621
14,3,set,C,1622
23,3,set,B,1623
10,3,tie,,1624
20,3,set,B,1625
3,3,set,A,1626
20,3,set,C,1627
26,3,set,B,1628
6,3,set,A,1629
18,3,set,A,1630
16,3,set,A,1631
3,3,set,B,1632
19,3,tie,,1633
5,3,set,C,1634
23,3,set,A,1635
3,3,set,A,1636
7,3,set,C,1637
4,3,set,C,1638
12,3,set,C,1639
16,3,set,C,1640
12,3,set,B,1641
19,3,tie,,1642
5,3,set,C,1643
5,3,set,C,1644
5,3,tie,,1645
6,3,set,B,1646
13,3,set,C,1647
23,3,set,B,1648
14,3,set,B,1649
5,3,tie,,1650
23,3,set,B,1651
8,3,set,B,1652
26,3,set,B,1653
3,3,set,A,1654
16,3,set,B,1655
11,3,tie,,1656
9,3,set,A,1657
20,3,set,A,1658
4,3,set,C,1659
2,3,set,C,1660
6,3,set,A,1661
17,3,tie,,1662
14,3,set,A,1663
3,3,tie,,1664
21,3,set,C,1665
4,3,set,C,1666
7,3,set,B,1667
20,3,set,A,1668
8,3,set,B,1669
20,3,set,A,1670
5,3,set,C,1671
10,3,set,A,1672
10,3,set,C,1673
35,3,set,A,1674
15,3,set,B,1675
3,3,set,B,1676
21,3,set,C,1677
6,3,set,C,1678
6,3,set,B,1679
15,3,set,C,1680
8,3,set,C,1681
4,3,set,B,1682
9,3,set,A,1683
13,3,set,A,1684
11,3,set,C,1685
11,3,set,A,1686
11,3,set,A,1687
4,3,set,A,1688
20,3,set,A,1689
7,3,set,C,1690
5,3,set,C,1691
3,3,tie,,1692
44,3,set,C,1693
8,3,set,A,1694
7,3,set,A,1695
11,3,set,C,1696
11,3,set,C,1697
4,3,set,A,1698
7,3,set,C,1699
3,3,set,C,1700
3,3,set,A,1701
4,3,tie,,1702
14,3,set,A,1703
7,3,set,A,1704
22,3,set,A,1705
16,3,set,C,1706
4,3,set,B,1707
38,3,set,A,1708
6,3,set,C,1709
11,3,set,B,1710
11,3,set,A,1711
5,3,set,A,1712
10,3,set,C,1713
3,3,set,B,1714
2,3,set,A,1715
7,3,set,B,1716
5,3,tie,,1717
7,3,set,B,1718
5,3,set,B,1719
11,3,set,B,1720
18,3,set,A,1721
5,3,set,C,1722
6,3,set,C,1723
1,3,tie,,1724
5,3,set,A,1725
9,3,set,A,1726
5,3,set,B,1727
15,3,set,C,1728
19,3,set,A,1729
11,3,set,B,1730
55,3,set,B,1731
13,3,set,C,1732
4,3,set,B,1733
6,3,set,C,1734
11,3,set,B,1735
3,3,set,A,1736
8,3,set,A,1737
7,3,set,A,1738
2,3,tie,,1739
8,3,tie,,1740
9,3,set,A,1741
3,3,set,A,1742
4,3,set,A,1743
28,3,set,B,1744
10,3,set,A,1745
26,3,set,A,1746
16,3,set,B,1747
34,3,set,A,1748
3,3,set,C,1749
7,3,set,B,1750
6,3,set,A,1751
34,3,set,C,1752
13,3,set,B,1753
19,3,set,B,1754
20,3,set,B,1755
6,3,set,C,1756
9,3,set,A,1757
3,3,set,B,1758
41,3,set,A,1759
8,3,set,A,1760
32,3,set,C,1761
18,3,set,C,1762
11,3,set,B,1763
7,3,set,C,1764
6,3,set,A,1765
13,3,set,A,1766
17,3,set,A,1767
22,3,set,B,1768
8,3,set,A,1769
6,3,set,C,1770
10,3,set,A,1771
2,3,set,A,1772
6,3,set,B,1773
46,3,set,B,1774
10,3,set,C,1775
5,3,set,C,1776
5,3,tie,,1777
52,3,set,C,1778
38,3,set,A,1779
4,3,set,A,1780
9,3,set,C,1781
8,3,set,A,1782
9,3,set,A,1783
21,3,set,A,1784
10,3,tie,,1785
7,3,set,C,1786
66,3,tie,,1787
22,3,tie,,1788
19,3,tie,,1789
12,3,set,C,1790
14,3,set,A,1791
4,3,set,A,1792
5,3,set,C,1793
11,3,set,C,1794
8,3,set,A,1795
3,3,set,B,1796
13,3,set,C,1797
12,3,set,C,1798
24,3,set,B,1799
3,3,set,A,1800
2,3,set,A,1801
8,3,set,C,1802
2,3,tie,,1803
12,3,set,B,1804
3,3,set,C,1805
3,3,set,C,1806
3,3,set,B,1807
31,3,set,A,1808
6,3,set,B,1809
9,3,set,C,1810
24,3,set,C,1811
1,3,tie,,1812
4,3,set,A,1813
7,3,set,B,1814
18,3,set,B,1815
2,3,set,A,1816
4,3,set,C,1817
10,3,set,B,1818
26,3,set,A,1819
5,3,set,A,1820
12,3,set,C,1821
14,3,set,C,1822
6,3,set,A,1823
14,3,set,B,1824
6,3,set,C,1825
20,3,set,C,1826
12,3,set,C,1827
6,3,set,B,1828
7,3,tie,,1829
47,3,set,B,1830
16,3,set,C,1831
9,3,set,B,1832
9,3,set,A,1833
12,3,set,C,1834
7,3,set,A,1835
14,3,set,A,1836
16,3,tie,,1837
1,3,tie,,1838
4,3,set,B,1839
18,3,set,A,1840
16,3,tie,,1841
8,3,set,B,1842
23,3,set,B,1843
23,3,set,B,1844
17,3,set,C,1845
42,3,set,A,1846
11,3,set,A,1847
10,3,set,B,1848
9,3,set,C,1849
9,3,set,C,1850
8,3,set,A,1851
12,3,set,A,1852
4,3,set,A,1853
2,3,set,A,1854
2,3,set,A,1855
4,3,set,C,1856
3,3,set,A,1857
6,3,set,C,1858
3,3,set,B,1859
22,3,tie,,1860
7,3,set,B,1861
7,3,set,A,1862
5,3,set,C,1863
25,3,set,A,1864
30,3,set,C,1865
3,3,set,C,1866
12,3,set,B,1867
9,3,set,B,1868
33,3,set,C,1869
11,3,set,A,1870
8,3,set,B,1871
3,3,set,B,1872
50,3,set,B,1873
5,3,set,A,1874
7,3,set,B,1875
8,3,set,A,1876
12,3,set,B,1877
4,3,set,C,1878
27,3,set,C,1879
18,3,set,A,1880
10,3,set,B,1881
37,3,set,B,1882
3,3,set,A,1883
13,3,set,C,1884
10,3,set,B,1885
16,3,set,C,1886
11,3,set,C,1887
5,3,set,B,1888
9,3,tie,,1889
12,3,set,B,1890
8,3,set,A,1891
9,3,set,C,1892
8,3,set,A,1893
7,3,set,C,1894
3,3,set,C,1895
4,3,set,B,1896
16,3,tie,,1897
16,3,set,B,1898
21,3,set,A,1899
6,3,set,A,1900
6,3,set,C,1901
10,3,set,A,1902
4,3,set,C,1903
15,3,set,C,1904
3,3,set,C,1905
26,3,set,A,1906
4,3,set,B,1907
20,3,set,B,1908
16,3,set,A,1909
5,3,set,A,1910
4,3,set,B,1911
9,3,set,B,1912
14,3,set,B,1913
7,3,set,A,1914
34,3,set,A,1915
5,3,set,B,1916
3,3,set,C,1917
24,3,set,C,1918
3,3,set,B,1919
3,3,set,A,1920
8,3,set,C,1921
4,3,set,A,1922
6,3,set,C,1923
16,3,set,C,1924
4,3,set,C,1925
10,3,set,B,1926
13,3,tie,,1927
14,3,set,C,1928
12,3,set,B,1929
10,3,set,A,1930
4,3,set,C,1931
5,3,set,B,1932
32,3,set,B,1933
22,3,set,A,1934
7,3,set,B,1935
4,3,set,B,1936
3,3,set,B,1937
19,3,tie,,1938
8,3,set,B,1939
7,3,set,C,1940
2,3,set,C,1941
34,3,set,A,1942
4,3,set,C,1943
27,3,set,B,1944
11,3,set,A,1945
3,3,set,B,1946
16,3,tie,,1947
7,3,set,B,1948
24,3,set,B,1949
9,3,tie,,1950
38,3,set,C,1951
20,3,set,B,1952
12,3,set,C,1953
7,3,set,A,1954
13,3,set,B,1955
3,3,set,A,1956
15,3,set,B,1957
20,3,set,B,1958
3,3,set,C,1959
30,3,set,B,1960
5,3,set,C,1961
22,3,set,B,1962
64,3,set,B,1963
8,3,tie,,1964
5,3,set,C,1965
9,3,set,C,1966
31,3,set,C,1967
15,3,set,A,1968
4,3,set,A,1969
19,3,set,C,1970
21,3,set,A,1971
17,3,set,B,1972
8,3,set,A,1973
11,3,set,A,1974
13,3,set,C,1975
7,3,set,B,1976
9,3,set,C,1977
20,3,set,A,1978
5,3,set,B,1979
16,3,set,A,1980
24,3,set,A,1981
11,3,set,C,1982
9,3,set,C,1983
3,3,set,C,1984
4,3,set,B,1985
33,3,tie,,1986
6,3,set,A,1987
10,3,tie,,1988
5,3,tie,,1989
25,3,set,A,1990
5,3,set,B,1991
15,3,set,B,1992
13,3,set,A,1993
28,3,set,C,1994
4,3,set,A,1995
24,3,set,C,1996
4,3,set,A,1997
3,3,set,A,1998
33,3,set,C,1999
8,3,set,B,2000
7,3,set,C,2001
32,3,set,A,2002
3,3,set,B,2003
4,3,set,A,2004
36,3,set,A,2005
6,3,tie,,2006
10,3,set,C,2007
4,3,set,B,2008
3,3,set,A,2009
27,3,set,A,2010
4,3,set,B,2011
4,3,set,B,2012
9,3,set,A,2013
10,3,set,C,2014
3,3,set,C,2015
3,3,set,C,2016
30,3,set,C,2017
15,3,set,A,2018
6,3,set,C,2019
13,3,set,A,2020
5,3,set,B,2021
14,3,set,A,2022
5,3,set,A,2023
20,3,set,B,2024
5,3,set,C,2025
4,3,set,B,2026
10,3,set,B,2027
13,3,set,B,2028
13,3,set,A,2029
5,3,set,B,2030
10,3,set,A,2031
5,3,set,C,2032
4,3,set,C,2033
10,3,set,C,2034
5,3,set,B,2035
29,3,set,B,2036
33,3,set,C,2037
16,3,set,A,2038
13,3,set,A,2039
11,3,set,B,2040
79,3,set,A,2041
9,3,set,B,2042
20,3,set,B,2043
7,3,set,C,2044
12,3,set,C,2045
22,3,set,C,2046
32,3,set,B,2047
9,3,set,B,2048
11,3,set,B,2049
3,3,set,B,2050
10,3,set,C,2051
4,3,set,C,2052
16,3,set,C,2053
5,3,set,B,2054
31,3,set,B,2055
16,3,set,B,2056
4,3,set,C,2057
3,3,set,A,2058
1,3,tie,,2059
21,3,set,C,2060
2,3,set,C,2061
3,3,set,B,2062
8,3,set,C,2063
7,3,set,C,2064
7,3,set,A,2065
35,3,set,B,2066
34,3,set,B,2067
8,3,set,A,2068
27,3,set,A,2069
4,3,set,B,2070
17,3,set,A,2071
5,3,set,C,2072
7,3,set,C,2073
19,3,set,C,2074
10,3,set,A,2075
24,3,set,A,2076
23,3,set,A,2077
28,3,set,B,2078
18,3,set,A,2079
10,3,set,C,2080
10,3,set,B,2081
22,3,set,B,2082
8,3,set,C,2083
4,3,set,C,2084
17,3,set,C,2085
5,3,set,C,2086
11,3,set,C,2087
32,3,tie,,2088
18,3,set,B,2089
3,3,set,A,2090
23,3,set,B,2091
12,3,set,B,2092
5,3,set,C,2093
14,3,set,C,2094
7,3,set,A,2095
13,3,set,C,2096
8,3,set,C,2097
7,3,set,C,2098
7,3,set,C,2099
12,3,set,A,2100
3,3,set,C,2101
3,3,set,A,2102
13,3,set,A,2103
5,3,set,A,2104
7,3,set,B,2105
3,3,set,A,2106
49,3,tie,,2107
4,3,set,C,2108
24,3,set,B,2109
17,3,set,A,2110
6,3,set,B,2111
6,3,set,C,2112
2,3,set,A,2113
5,3,set,B,2114
6,3,set,B,2115
6,3,set,B,2116
31,3,set,C,2117
10,3,set,C,2118
47,3,set,C,2119
3,3,set,C,2120
2,3,set,C,2121
17,3,set,B,2122
4,3,set,A,2123
2,3,tie,,2124
5,3,set,C,2125
11,3,set,B,2126
3,3,set,A,2127
23,3,set,A,2128
3,3,set,B,2129
26,3,tie,,2130
5,3,set,A,2131
3,3,set,A,2132
16,3,set,C,2133
26,3,set,B,2134
18,3,tie,,2135
8,3,set,A,2136
12,3,set,B,2137
29,3,set,C,2138
11,3,set,B,2139
47,3,set,B,2140
4,3,set,C,2141
4,3,set,C,2142
14,3,set,C,2143
7,3,set,C,2144
2,3,set,A,2145
10,3,set,A,2146
7,3,set,B,2147
4,3,tie,,2148
26,3,set,A,2149
5,3,set,B,2150
10,3,set,C,2151
40,3,set,A,2152
3,3,set,B,2153
25,3,set,B,2154
14,3,set,B,2155
9,3,set,B,2156
10,3,set,A,2157
51,3,set,A,2158
10,3,set,C,2159
14,3,set,B,2160
6,3,set,B,2161
19,3,set,C,2162
63,3,set,B,2163
10,3,set,C,2164
4,3,set,A,2165
5,3,set,B,2166
16,3,set,C,2167
2,3,set,A,2168
35,3,set,C,2169
4,3,set,A,2170
3,3,set,C,2171
22,3,set,B,2172
12,3,set,B,2173
18,3,set,A,2174
7,3,set,C,2175
13,3,set,B,2176
2,3,set,B,2177
9,3,set,A,2178
5,3,set,B,2179
4,3,set,C,2180
14,3,set,C,2181
4,3,set,A,2182
9,3,set,C,2183
27,3,set,C,2184
17,3,set,C,2185
19,3,set,A,2186
25,3,tie,,2187
12,3,set,A,2188
13,3,tie,,2189
9,3,set,C,2190
6,3,set,A,2191
6,3,set,C,2192
6,3,set,C,2193
5,3,set,C,2194
18,3,set,A,2195
19,3,set,B,2196
6,3,set,C,2197
11,3,set,A,2198
4,3,set,A,2199
2,3,set,C,2200
18,3,set,A,2201
5,3,set,C,2202
10,3,set,C,2203
7,3,set,B,2204
18,3,set,C,2205
23,3,tie,,2206
52,3,set,B,2207
3,3,set,B,2208
8,3,set,A,2209
8,3,set,A,2210
12,3,set,B,2211
4,3,set,B,2212
4,3,set,A,2213
6,3,set,A,2214
3,3,set,B,2215
39,3,set,C,2216
3,3,set,A,2217
16,3,set,A,2218
6,3,set,C,2219
11,3,tie,,2220
14,3,tie,,2221
29,3,set,B,2222
11,3,set,C,2223
19,3,set,B,2224
7,3,tie,,2225
11,3,set,C,2226
3,3,tie,,2227
16,3,set,C,2228
5,3,set,A,2229
28,3,set,B,2230
8,3,set,B,2231
9,3,set,B,2232
8,3,set,A,2233
10,3,set,B,2234
21,3,set,B,2235
20,3,set,A,2236
1,3,tie,,2237
7,3,set,C,2238
12,3,set,A,2239
21,3,set,B,2240
23,3,set,B,2241
5,3,set,A,2242
11,3,set,A,2243
17,3,set,B,2244
5,3,set,C,2245
14,3,set,B,2246
17,3,set,C,2247
25,3,set,A,2248
7,3,set,A,2249
3,3,set,B,2250
7,3,set,A,2251
12,3,tie,,2252
37,3,set,C,2253
6,3,set,A,2254
7,3,set,A,2255
37,3,set,B,2256
14,3,set,B,2257
9,3,set,C,2258
8,3,set,C,2259
2,3,set,B,2260
10,3,set,B,2261
2,3,set,C,2262
8,3,set,B,2263
28,3,set,A,2264
4,3,set,B,2265
6,3,set,A,2266
6,3,set,A,2267
17,3,set,B,2268
3,3,tie,,2269
9,3,set,C,2270
16,3,set,A,2271
3,3,tie,,2272
32,3,set,C,2273
11,3,tie,,2274
33,3,set,B,2275
6,3,set,C,2276
10,3,set,A,2277
31,3,set,C,2278
12,3,set,A,2279
8,3,set,A,2280
12,3,tie,,2281
12,3,set,A,2282
11,3,set,B,2283
24,3,set,A,2284
16,3,set,C,2285
6,3,set,A,2286
10,3,set,A,2287
3,3,set,A,2288
14,3,set,B,2289
5,3,tie,,2290
8,3,set,B,2291
6,3,set,A,2292
14,3,set,B,2293
1,3,tie,,2294
7,3,set,B,2295
39,3,set,C,2296
3,3,set,B,2297
2,3,set,A,2298
11,3,tie,,2299
4,3,set,A,2300
5,3,set,A,2301
18,3,set,C,2302
11,3,set,C,2303
20,3,set,B,2304
1,3,tie,,2305
5,3,set,A,2306
3,3,set,A,2307
6,3,set,A,2308
7,3,set,C,2309
6,3,set,B,2310
11,3,set,B,2311
5,3,set,A,2312
10,3,set,A,2313
5,3,set,A,2314
3,3,set,B,2315
12,3,set,C,2316
6,3,set,A,2317
14,3,set,B,2318
8,3,set,A,2319
13,3,set,A,2320
1,3,tie,,2321
12,3,set,C,2322
1,3,tie,,2323
19,3,set,A,2324
1,3,tie,,2325
5,3,set,C,2326
10,3,set,B,2327
16,3,set,C,2328
12,3,set,C,2329
5,3,set,C,2330
32,3,set,A,2331
6,3,set,A,2332
4,3,set,B,2333
14,3,set,C,2334
16,3,set,B,2335
10,3,set,C,2336
3,3,set,A,2337
5,3,set,C,2338
6,3,set,A,2339
25,3,set,B,2340
24,3,set,C,2341
19,3,set,B,2342
7,3,set,A,2343
11,3,set,B,2344
3,3,set,A,2345
29,3,set,B,2346
3,3,set,C,2347
6,3,set,A,2348
7,3,set,C,2349
5,3,set,A,2350
3,3,set,C,2351
5,3,set,C,2352
11,3,set,B,2353
22,3,set,B,2354
23,3,set,C,2355
4,3,set,C,2356
10,3,set,A,2357
8,3,set,C,2358
6,3,set,A,2359
39,3,set,B,2360
11,3,set,C,2361
5,3,set,B,2362
10,3,set,A,2363
48,3,set,A,2364
6,3,set,B,2365
3,3,set,B,2366
26,3,set,C,2367
25,3,set,B,2368
3,3,tie,,2369
29,3,set,A,2370
14,3,set,B,2371
23,3,set,C,2372
41,3,set,C,2373
6,3,tie,,2374
6,3,set,B,2375
8,3,tie,,2376
4,3,set,A,2377
7,3,set,B,2378
9,3,set,A,2379
6,3,set,B,2380
7,3,set,A,2381
6,3,tie,,2382
7,3,tie,,2383
16,3,set,A,2384
18,3,tie,,2385
6,3,set,A,2386
14,3,set,A,2387
5,3,set,B,2388
12,3,set,B,2389
18,3,set,B,2390
7,3,set,A,2391
16,3,set,C,2392
4,3,set,C,2393
3,3,set,B,2394
7,3,set,B,2395
6,3,set,A,2396
15,3,tie,,2397
3,3,tie,,2398
4,3,set,A,2399
12,3,set,C,2400
19,3,set,C,2401
11,3,set,C,2402
5,3,set,A,2403
10,3,set,C,2404
5,3,set,B,2405
5,3,set,C,2406
9,3,set,B,2407
2,3,set,C,2408
1,3,tie,,2409
19,3,set,B,2410
12,3,set,B,2411
5,3,set,C,2412
30,3,set,A,2413
7,3,set,A,2414
3,3,set,B,2415
3,3,set,C,2416
12,3,set,B,2417
6,3,set,B,2418
11,3,set,C,2419
17,3,set,A,2420
18,3,set,A,2421
12,3,set,C,2422
10,3,set,B,2423
4,3,set,A,2424
4,3,set,C,2425
21,3,set,B,2426
8,3,tie,,2427
2,3,set,A,2428
6,3,set,C,2429
7,3,set,B,2430
68,3,set,C,2431
15,3,tie,,2432
10,3,set,B,2433
6,3,tie,,2434
27,3,set,B,2435
6,3,set,A,2436
18,3,set,A,2437
1,3,tie,,2438
14,3,set,A,2439
10,3,set,C,2440
9,3,set,A,2441
24,3,set,A,2442
26,3,set,C,2443
18,3,set,B,2444
13,3,set,A,2445
23,3,set,A,2446
8,3,set,B,2447
20,3,set,A,2448
9,3,set,A,2449
8,3,set,B,2450
4,3,set,C,2451
18,3,set,C,2452
16,3,set,A,2453
14,3,set,A,2454
16,3,set,C,2455
14,3,set,B,2456
27,3,set,B,2457
3,3,set,B,2458
10,3,set,B,2459
33,3,set,A,2460
14,3,set,C,2461
13,3,set,B,2462
9,3,set,B,2463
3,3,set,C,2464
25,3,set,C,2465
15,3,set,B,2466
4,3,set,B,2467
3,3,set,C,2468
16,3,set,A,2469
4,3,set,C,2470
5,3,set,A,2471
11,3,set,A,2472
16,3,set,A,2473
8,3,set,B,2474
12,3,set,C,2475
23,3,set,A,2476
7,3,set,C,2477
9,3,set,C,2478
14,3,set,A,2479
5,3,set,A,2480
11,3,set,C,2481
8,3,set,A,2482
5,3,set,A,2483
3,3,set,A,2484
9,3,set,B,2485
7,3,tie,,2486
6,3,tie,,2487
7,3,set,C,2488
5,3,set,A,2489
12,3,set,A,2490
4,3,tie,,2491
8,3,set,A,2492
6,3,set,B,2493
4,3,set,C,2494
6,3,set,A,2495
7,3,set,A,2496
13,3,set,B,2497
8,3,set,B,2498
2,3,set,B,2499
6,3,set,C,2500
12,3,set,C,2501
11,3,set,B,2502
6,3,set,C,2503
13,3,set,A,2504
26,3,set,B,2505
12,3,set,A,2506
20,3,set,A,2507
18,3,set,A,2508
11,3,set,A,2509
21,3,set,C,2510
6,3,set,B,2511
6,3,set,B,2512
10,3,set,C,2513
19,3,set,B,2514
52,3,set,A,2515
18,3,set,A,2516
13,3,tie,,2517
3,3,set,C,2518
3,3,set,A,2519
3,3,set,C,2520
5,3,set,C,2521
6,3,set,C,2522
9,3,set,A,2523
1,3,tie,,2524
26,3,set,A,2525
6,3,set,B,2526
8,3,set,A,2527
13,3,set,A,2528
12,3,tie,,2529
14,3,set,C,2530
9,3,set,B,2531
5,3,set,A,2532
23,3,set,A,2533
7,3,set,C,2534
25,3,set,B,2535
3,3,tie,,2536
9,3,set,B,2537
7,3,set,A,2538
20,3,set,A,2539
6,3,set,C,2540
7,3,set,B,2541
8,3,set,B,2542
7,3,set,A,2543
21,3,set,B,2544
3,3,set,C,2545
11,3,set,C,2546
39,3,set,B,2547
3,3,set,B,2548
30,3,set,C,2549
4,3,set,A,2550
4,3,set,A,2551
7,3,set,A,2552
14,3,tie,,2553
11,3,set,B,2554
2,3,tie,,2555
17,3,set,A,2556
5,3,set,B,2557
19,3,set,B,2558
6,3,set,C,2559
6,3,set,A,2560
12,3,set,A,2561
3,3,set,A,2562
17,3,set,A,2563
3,3,set,B,2564
7,3,set,A,2565
15,3,set,B,2566
23,3,tie,,2567
25,3,set,B,2568
18,3,set,A,2569
4,3,set,C,2570
12,3,set,C,2571
12,3,set,B,2572
26,3,set,B,2573
10,3,set,C,2574
11,3,set,C,2575
5,3,set,C,2576
4,3,set,B,2577
7,3,set,B,2578
20,3,set,A,2579
2,3,tie,,2580
3,3,set,C,2581
7,3,set,B,2582
10,3,set,B,2583
4,3,set,B,2584
7,3,set,A,2585
23,3,set,B,2586
9,3,set,A,2587
4,3,set,A,2588
12,3,set,B,2589
2,3,set,C,2590
8,3,set,C,2591
11,3,set,B,2592
3,3,set,A,2593
9,3,set,B,2594
13,3,set,B,2595
30,3,set,B,2596
24,3,set,B,2597
6,3,set,A,2598
29,3,set,C,2599
7,3,set,C,2600
22,3,set,C,2601
22,3,set,C,2602
4,3,set,B,2603
13,3,set,A,2604
16,3,set,C,2605
22,3,set,B,2606
1,3,tie,,2607
23,3,set,A,2608
7,3,set,C,2609
2,3,set,B,2610
6,3,set,B,2611
34,3,set,C,2612
17,3,set,C,2613
4,3,set,B,2614
10,3,set,A,2615
44,3,set,C,2616
5,3,set,C,2617
3,3,set,A,2618
4,3,set,C,2619
27,3,set,B,2620
5,3,set,B,2621
4,3,set,A,2622
12,3,set,A,2623
