end_rounds,n_players,result,winner,iter
5,4,set,D,1361
5,4,set,A,1362
4,4,tie,,1363
3,4,set,D,1364
1,4,tie,,1365
10,4,set,B,1366
3,4,set,A,1367
5,4,set,A,1368
17,4,set,B,1369
10,4,set,A,1370
5,4,set,D,1371
3,4,set,B,1372
16,4,tie,,1373
3,4,set,D,1374
5,4,set,D,1375
28,4,set,D,1376
10,4,tie,,1377
1,4,tie,,1378
7,4,set,B,1379
14,4,set,D,1380
13,4,tie,,1381
1,4,tie,,1382
6,4,set,D,1383
5,4,tie,,1384
3,4,set,B,1385
14,4,tie,,1386
10,4,tie,,1387
3,4,set,A,1388
3,4,set,D,1389
1,4,tie,,1390
33,4,set,B,1391
5,4,tie,,1392
5,4,tie,,1393
8,4,set,B,1394
12,4,set,B,1395
11,4,set,A,1396
5,4,set,A,1397
18,4,tie,,1398
7,4,set,A,1399
3,4,set,B,1400
7,4,set,C,1401
4,4,set,D,1402
4,4,set,B,1403
3,4,tie,,1404
13,4,set,B,1405
4,4,tie,,1406
4,4,set,A,1407
17,4,set,C,1408
2,4,set,B,1409
5,4,set,C,1410
5,4,set,A,1411
8,4,set,B,1412
10,4,set,C,1413
8,4,set,C,1414
7,4,set,B,1415
12,4,set,A,1416
4,4,set,B,1417
7,4,set,C,1418
5,4,set,A,1419
15,4,set,C,1420
1,4,tie,,1421
25,4,set,C,1422
9,4,set,B,1423
11,4,set,A,1424
4,4,tie,,1425
5,4,set,C,1426
14,4,tie,,1427
1,4,tie,,1428
7,4,tie,,1429
3,4,set,A,1430
7,4,set,B,1431
6,4,set,A,1432
5,4,set,C,1433
15,4,set,C,1434
12,4,set,A,1435
5,4,tie,,1436
1,4,tie,,1437
5,4,set,C,1438
11,4,set,C,1439
6,4,set,C,1440
17,4,set,B,1441
13,4,set,B,1442
1,4,tie,,1443
6,4,set,B,1444
3,4,set,B,1445
8,4,set,C,1446
11,4,set,A,1447
3,4,set,D,1448
3,4,set,D,1449
5,4,tie,,1450
16,4,set,A,1451
8,4,set,B,1452
5,4,tie,,1453
1,4,tie,,1454
5,4,set,B,1455
6,4,set,D,1456
1,4,tie,,1457
14,4,set,A,1458
21,4,tie,,1459
4,4,tie,,1460
3,4,set,B,1461
4,4,set,D,1462
7,4,tie,,1463
3,4,set,B,1464
7,4,set,C,1465
7,4,tie,,1466
4,4,set,B,1467
9,4,set,D,1468
17,4,tie,,1469
1,4,tie,,1470
14,4,set,C,1471
7,4,set,A,1472
13,4,set,C,1473
4,4,set,C,1474
5,4,set,B,1475
7,4,set,C,1476
7,4,set,B,1477
13,4,tie,,1478
7,4,tie,,1479
5,4,set,D,1480
22,4,tie,,1481
6,4,set,B,1482
13,4,set,A,1483
19,4,set,B,1484
19,4,set,C,1485
7,4,set,C,1486
8,4,set,B,1487
14,4,set,D,1488
5,4,set,C,1489
9,4,set,A,1490
4,4,set,D,1491
9,4,set,B,1492
3,4,set,A,1493
12,4,set,B,1494
3,4,tie,,1495
8,4,tie,,1496
12,4,set,D,1497
6,4,set,B,1498
4,4,set,D,1499
8,4,set,D,1500
26,4,tie,,1501
3,4,set,B,1502
3,4,set,A,1503
4,4,set,D,1504
3,4,set,C,1505
3,4,set,B,1506
3,4,set,D,1507
8,4,set,D,1508
1,4,tie,,1509
21,4,set,A,1510
1,4,tie,,1511
15,4,set,C,1512
30,4,set,D,1513
12,4,set,D,1514
6,4,set,C,1515
9,4,tie,,1516
6,4,set,C,1517
13,4,set,C,1518
1,4,tie,,1519
5,4,set,C,1520
7,4,set,B,1521
4,4,tie,,1522
9,4,set,C,1523
6,4,tie,,1524
16,4,set,D,1525
18,4,set,A,1526
5,4,set,C,1527
4,4,set,A,1528
3,4,set,C,1529
6,4,set,B,1530
3,4,tie,,1531
8,4,tie,,1532
4,4,tie,,1533
7,4,set,D,1534
6,4,set,A,1535
1,4,tie,,1536
3,4,set,A,1537
1,4,tie,,1538
4,4,set,B,1539
2,4,tie,,1540
3,4,set,C,1541
3,4,set,B,1542
16,4,set,A,1543
8,4,set,B,1544
10,4,set,D,1545
3,4,tie,,1546
12,4,set,A,1547
11,4,set,D,1548
6,4,set,D,1549
10,4,set,D,1550
21,4,set,B,1551
12,4,tie,,1552
6,4,set,D,1553
4,4,set,A,1554
15,4,set,A,1555
29,4,set,B,1556
5,4,set,C,1557
7,4,set,A,1558
5,4,set,A,1559
2,4,set,C,1560
7,4,tie,,1561
5,4,set,D,1562
1,4,tie,,1563
1,4,tie,,1564
14,4,set,C,1565
4,4,set,D,1566
4,4,tie,,1567
4,4,set,A,1568
3,4,set,C,1569
18,4,tie,,1570
6,4,set,D,1571
22,4,set,C,1572
13,4,set,C,1573
6,4,tie,,1574
2,4,tie,,1575
3,4,set,B,1576
6,4,set,A,1577
10,4,set,D,1578
6,4,set,D,1579
5,4,tie,,1580
5,4,set,A,1581
8,4,set,B,1582
22,4,tie,,1583
4,4,set,B,1584
6,4,set,A,1585
7,4,tie,,1586
1,4,tie,,1587
4,4,tie,,1588
3,4,set,D,1589
8,4,tie,,1590
10,4,set,B,1591
3,4,set,D,1592
3,4,set,C,1593
19,4,set,A,1594
17,4,set,B,1595
6,4,tie,,1596
3,4,set,B,1597
1,4,tie,,1598
5,4,set,C,1599
4,4,set,A,1600
5,4,set,D,1601
7,4,set,B,1602
13,4,set,A,1603
15,4,set,B,1604
11,4,set,C,1605
10,4,set,D,1606
4,4,tie,,1607
7,4,set,D,1608
9,4,tie,,1609
3,4,set,D,1610
7,4,set,B,1611
10,4,tie,,1612
5,4,set,B,1613
13,4,set,A,1614
3,4,set,D,1615
5,4,set,B,1616
17,4,set,D,1617
7,4,tie,,1618
10,4,set,B,1619
3,4,set,A,1620
4,4,tie,,1621
9,4,set,D,1622
12,4,set,D,1623
3,4,set,B,1624
12,4,set,B,1625
6,4,tie,,1626
4,4,tie,,1627
15,4,set,A,1628
5,4,set,A,1629
7,4,set,B,1630
4,4,tie,,1631
2,4,set,C,1632
6,4,set,A,1633
2,4,set,D,1634
5,4,set,A,1635
7,4,set,D,1636
2,4,tie,,1637
6,4,set,C,1638
8,4,set,C,1639
2,4,tie,,1640
2,4,tie,,1641
6,4,tie,,1642
6,4,tie,,1643
3,4,set,D,1644
2,4,tie,,1645
2,4,set,D,1646
4,4,set,C,1647
18,4,set,A,1648
6,4,set,C,1649
8,4,tie,,1650
3,4,set,C,1651
8,4,set,B,1652
2,4,set,A,1653
42,4,set,D,1654
6,4,set,D,1655
10,4,set,D,1656
10,4,set,B,1657
26,4,set,C,1658
4,4,tie,,1659
2,4,tie,,1660
3,4,set,D,1661
2,4,tie,,1662
4,4,set,B,1663
8,4,tie,,1664
7,4,set,D,1665
10,4,set,A,1666
8,4,set,B,1667
2,4,tie,,1668
13,4,set,A,1669
5,4,set,C,1670
22,4,set,B,1671
14,4,set,D,1672
26,4,set,A,1673
4,4,tie,,1674
7,4,set,B,1675
6,4,set,B,1676
8,4,set,C,1677
4,4,tie,,1678
13,4,set,A,1679
10,4,tie,,1680
9,4,set,C,1681
3,4,set,C,1682
3,4,tie,,1683
6,4,set,A,1684
3,4,set,D,1685
3,4,tie,,1686
7,4,tie,,1687
7,4,set,C,1688
4,4,set,C,1689
9,4,set,C,1690
3,4,set,C,1691
12,4,set,B,1692
4,4,tie,,1693
4,4,set,B,1694
25,4,set,D,1695
20,4,tie,,1696
3,4,set,B,1697
3,4,tie,,1698
8,4,set,C,1699
13,4,set,B,1700
27,4,set,A,1701
15,4,tie,,1702
4,4,set,C,1703
8,4,set,A,1704
6,4,tie,,1705
3,4,tie,,1706
3,4,set,C,1707
3,4,set,D,1708
5,4,tie,,1709
7,4,tie,,1710
5,4,set,C,1711
10,4,set,B,1712
19,4,tie,,1713
11,4,tie,,1714
2,4,set,A,1715
9,4,set,B,1716
7,4,set,C,1717
9,4,tie,,1718
2,4,tie,,1719
7,4,set,B,1720
13,4,set,A,1721
17,4,set,A,1722
7,4,tie,,1723
13,4,set,C,1724
6,4,set,A,1725
5,4,set,A,1726
7,4,set,C,1727
7,4,set,D,1728
4,4,tie,,1729
2,4,set,C,1730
8,4,tie,,1731
9,4,set,C,1732
9,4,set,B,1733
5,4,set,C,1734
5,4,set,B,1735
2,4,set,C,1736
7,4,set,C,1737
9,4,set,C,1738
26,4,set,B,1739
31,4,set,B,1740
26,4,tie,,1741
3,4,set,C,1742
4,4,set,C,1743
4,4,tie,,1744
11,4,tie,,1745
16,4,set,B,1746
11,4,set,A,1747
8,4,set,A,1748
8,4,set,D,1749
5,4,set,A,1750
10,4,set,A,1751
16,4,set,B,1752
13,4,set,C,1753
3,4,set,D,1754
7,4,set,A,1755
4,4,set,C,1756
12,4,set,D,1757
6,4,set,C,1758
6,4,set,B,1759
3,4,tie,,1760
12,4,set,D,1761
32,4,set,A,1762
7,4,tie,,1763
15,4,set,A,1764
5,4,set,A,1765
3,4,set,C,1766
5,4,set,D,1767
11,4,set,A,1768
5,4,set,D,1769
7,4,set,C,1770
9,4,set,C,1771
4,4,set,B,1772
26,4,set,D,1773
7,4,set,C,1774
5,4,set,A,1775
6,4,tie,,1776
4,4,set,A,1777
9,4,set,A,1778
13,4,set,C,1779
7,4,set,A,1780
4,4,tie,,1781
8,4,tie,,1782
5,4,set,A,1783
8,4,set,D,1784
7,4,set,A,1785
16,4,set,D,1786
13,4,tie,,1787
1,4,tie,,1788
5,4,set,A,1789
11,4,tie,,1790
10,4,set,C,1791
16,4,set,A,1792
12,4,set,D,1793
6,4,set,D,1794
6,4,tie,,1795
6,4,set,D,1796
12,4,tie,,1797
7,4,set,C,1798
9,4,set,C,1799
7,4,tie,,1800
7,4,set,D,1801
1,4,tie,,1802
11,4,set,D,1803
4,4,set,B,1804
9,4,set,D,1805
5,4,tie,,1806
11,4,tie,,1807
11,4,set,B,1808
8,4,set,A,1809
12,4,set,D,1810
6,4,set,B,1811
9,4,set,C,1812
5,4,set,C,1813
4,4,tie,,1814
13,4,set,D,1815
7,4,set,D,1816
8,4,set,B,1817
10,4,set,C,1818
10,4,set,D,1819
13,4,set,A,1820
3,4,set,C,1821
34,4,set,D,1822
2,4,tie,,1823
1,4,tie,,1824
5,4,set,A,1825
3,4,set,A,1826
13,4,set,D,1827
4,4,set,A,1828
12,4,set,C,1829
8,4,set,B,1830
14,4,set,A,1831
3,4,set,A,1832
10,4,set,C,1833
2,4,tie,,1834
1,4,tie,,1835
13,4,tie,,1836
10,4,tie,,1837
23,4,set,C,1838
5,4,tie,,1839
19,4,tie,,1840
3,4,tie,,1841
4,4,tie,,1842
3,4,set,C,1843
16,4,set,B,1844
14,4,set,C,1845
1,4,tie,,1846
5,4,set,C,1847
5,4,set,A,1848
3,4,set,B,1849
4,4,set,B,1850
9,4,tie,,1851
19,4,set,B,1852
2,4,tie,,1853
22,4,set,B,1854
7,4,set,A,1855
2,4,set,D,1856
12,4,set,A,1857
2,4,set,D,1858
5,4,set,C,1859
3,4,tie,,1860
11,4,set,D,1861
11,4,set,A,1862
4,4,set,C,1863
7,4,tie,,1864
10,4,set,C,1865
15,4,set,A,1866
17,4,tie,,1867
2,4,tie,,1868
5,4,tie,,1869
9,4,set,D,1870
1,4,tie,,1871
3,4,set,A,1872
5,4,set,C,1873
4,4,set,B,1874
21,4,set,D,1875
12,4,set,A,1876
6,4,tie,,1877
3,4,set,B,1878
12,4,set,D,1879
10,4,tie,,1880
4,4,set,D,1881
10,4,set,C,1882
1,4,tie,,1883
10,4,set,A,1884
11,4,set,D,1885
9,4,tie,,1886
2,4,set,B,1887
4,4,set,A,1888
3,4,set,D,1889
4,4,set,A,1890
4,4,set,B,1891
3,4,set,C,1892
11,4,set,D,1893
3,4,set,B,1894
14,4,set,D,1895
5,4,set,B,1896
11,4,tie,,1897
13,4,set,B,1898
13,4,tie,,1899
21,4,set,D,1900
4,4,tie,,1901
2,4,tie,,1902
17,4,set,B,1903
24,4,set,C,1904
13,4,set,C,1905
3,4,set,A,1906
4,4,set,A,1907
1,4,tie,,1908
9,4,set,C,1909
8,4,set,C,1910
6,4,set,D,1911
4,4,tie,,1912
11,4,set,B,1913
1,4,tie,,1914
3,4,set,C,1915
12,4,tie,,1916
6,4,set,D,1917
1,4,tie,,1918
10,4,set,A,1919
7,4,set,D,1920
14,4,set,D,1921
7,4,set,C,1922
12,4,set,B,1923
5,4,set,D,1924
3,4,set,C,1925
3,4,set,C,1926
8,4,set,D,1927
9,4,tie,,1928
5,4,set,C,1929
3,4,set,B,1930
1,4,tie,,1931
10,4,set,D,1932
6,4,set,B,1933
15,4,set,B,1934
10,4,set,A,1935
4,4,set,B,1936
4,4,set,C,1937
12,4,tie,,1938
9,4,tie,,1939
4,4,set,B,1940
2,4,set,A,1941
2,4,tie,,1942
6,4,set,B,1943
43,4,tie,,1944
35,4,tie,,1945
8,4,set,B,1946
9,4,tie,,1947
5,4,tie,,1948
6,4,tie,,1949
16,4,set,C,1950
5,4,tie,,1951
6,4,set,D,1952
11,4,set,D,1953
5,4,tie,,1954
5,4,set,A,1955
9,4,set,B,1956
2,4,tie,,1957
1,4,tie,,1958
3,4,set,D,1959
3,4,set,C,1960
8,4,set,A,1961
5,4,set,D,1962
6,4,tie,,1963
6,4,set,D,1964
4,4,tie,,1965
6,4,set,C,1966
12,4,set,D,1967
3,4,tie,,1968
4,4,set,A,1969
4,4,set,A,1970
24,4,tie,,1971
3,4,set,A,1972
6,4,set,A,1973
8,4,set,C,1974
6,4,tie,,1975
9,4,set,C,1976
5,4,set,A,1977
6,4,set,A,1978
1,4,tie,,1979
4,4,set,B,1980
13,4,tie,,1981
1,4,tie,,1982
6,4,set,A,1983
3,4,set,C,1984
9,4,tie,,1985
10,4,set,A,1986
11,4,set,D,1987
2,4,set,C,1988
6,4,tie,,1989
6,4,set,D,1990
6,4,set,C,1991
12,4,tie,,1992
2,4,tie,,1993
3,4,set,D,1994
1,4,tie,,1995
5,4,tie,,1996
3,4,set,D,1997
25,4,tie,,1998
2,4,set,B,1999
7,4,set,C,2000
1,4,tie,,2001
9,4,set,D,2002
10,4,set,D,2003
4,4,set,A,2004
1,4,tie,,2005
2,4,set,B,2006
13,4,tie,,2007
15,4,set,C,2008
6,4,set,A,2009
10,4,set,D,2010
4,4,set,C,2011
5,4,set,A,2012
3,4,set,B,2013
7,4,tie,,2014
6,4,tie,,2015
3,4,set,A,2016
3,4,set,A,2017
5,4,set,A,2018
9,4,set,A,2019
10,4,tie,,2020
11,4,set,D,2021
6,4,tie,,2022
5,4,set,D,2023
16,4,set,C,2024
5,4,set,A,2025
16,4,set,C,2026
9,4,set,A,2027
6,4,set,C,2028
18,4,set,A,2029
6,4,set,A,2030
10,4,set,C,2031
3,4,set,A,2032
5,4,set,A,2033
6,4,set,B,2034
15,4,set,B,2035
4,4,set,D,2036
8,4,set,A,2037
4,4,set,B,2038
4,4,set,A,2039
7,4,set,A,2040
1,4,tie,,2041
26,4,set,B,2042
6,4,set,B,2043
3,4,set,D,2044
4,4,tie,,2045
24,4,set,A,2046
3,4,set,D,2047
2,4,set,D,2048
8,4,tie,,2049
1,4,tie,,2050
3,4,set,D,2051
6,4,set,A,2052
17,4,set,A,2053
12,4,set,C,2054
14,4,set,A,2055
4,4,tie,,2056
4,4,set,B,2057
4,4,set,B,2058
9,4,tie,,2059
1,4,tie,,2060
20,4,set,C,2061
6,4,set,B,2062
5,4,set,D,2063
2,4,tie,,2064
3,4,tie,,2065
5,4,set,B,2066
3,4,set,D,2067
5,4,set,C,2068
12,4,tie,,2069
7,4,set,A,2070
17,4,set,C,2071
3,4,set,A,2072
5,4,set,B,2073
4,4,set,C,2074
8,4,set,B,2075
5,4,set,D,2076
11,4,tie,,2077
11,4,tie,,2078
6,4,set,B,2079
7,4,set,B,2080
9,4,set,A,2081
10,4,set,C,2082
7,4,tie,,2083
5,4,set,D,2084
2,4,tie,,2085
12,4,set,C,2086
10,4,set,A,2087
7,4,set,B,2088
16,4,tie,,2089
17,4,set,D,2090
5,4,set,B,2091
13,4,set,B,2092
3,4,set,C,2093
9,4,set,C,2094
7,4,tie,,2095
5,4,set,C,2096
13,4,tie,,2097
11,4,tie,,2098
6,4,set,A,2099
9,4,tie,,2100
1,4,tie,,2101
13,4,set,A,2102
7,4,set,D,2103
21,4,tie,,2104
4,4,set,C,2105
5,4,set,A,2106
4,4,set,D,2107
2,4,tie,,2108
12,4,set,B,2109
9,4,set,D,2110
17,4,set,C,2111
9,4,set,B,2112
13,4,set,D,2113
3,4,set,B,2114
8,4,set,D,2115
10,4,set,D,2116
3,4,set,B,2117
17,4,tie,,2118
5,4,set,D,2119
10,4,set,A,2120
13,4,set,B,2121
4,4,tie,,2122
3,4,set,D,2123
1,4,tie,,2124
19,4,set,A,2125
5,4,tie,,2126
2,4,set,B,2127
1,4,tie,,2128
5,4,set,C,2129
11,4,set,D,2130
8,4,set,A,2131
4,4,set,D,2132
5,4,tie,,2133
13,4,set,C,2134
5,4,tie,,2135
13,4,set,D,2136
10,4,tie,,2137
10,4,set,A,2138
6,4,set,B,2139
11,4,set,A,2140
9,4,tie,,2141
7,4,set,A,2142
4,4,set,B,2143
22,4,set,A,2144
10,4,tie,,2145
6,4,set,C,2146
3,4,set,D,2147
2,4,set,D,2148
5,4,tie,,2149
3,4,set,C,2150
4,4,set,D,2151
10,4,set,A,2152
11,4,set,A,2153
13,4,tie,,2154
9,4,set,A,2155
6,4,tie,,2156
6,4,set,C,2157
14,4,set,D,2158
2,4,set,A,2159
12,4,set,A,2160
9,4,set,A,2161
16,4,set,D,2162
6,4,set,A,2163
6,4,set,C,2164
7,4,set,A,2165
12,4,set,A,2166
7,4,set,C,2167
4,4,set,A,2168
1,4,tie,,2169
3,4,set,C,2170
14,4,tie,,2171
4,4,set,D,2172
9,4,tie,,2173
15,4,set,C,2174
5,4,set,A,2175
3,4,set,C,2176
3,4,set,B,2177
4,4,set,A,2178
1,4,tie,,2179
3,4,tie,,2180
3,4,tie,,2181
33,4,tie,,2182
11,4,set,C,2183
5,4,set,B,2184
10,4,set,A,2185
1,4,tie,,2186
6,4,set,D,2187
5,4,set,C,2188
24,4,set,B,2189
29,4,set,D,2190
5,4,set,D,2191
4,4,set,C,2192
5,4,set,C,2193
5,4,tie,,2194
4,4,set,D,2195
9,4,set,D,2196
9,4,set,C,2197
11,4,tie,,2198
16,4,set,B,2199
5,4,tie,,2200
41,4,set,C,2201
8,4,set,D,2202
6,4,set,D,2203
5,4,set,B,2204
18,4,set,A,2205
1,4,tie,,2206
21,4,tie,,2207
1,4,tie,,2208
5,4,set,D,2209
4,4,tie,,2210
14,4,set,C,2211
8,4,set,D,2212
3,4,set,D,2213
8,4,set,C,2214
3,4,set,A,2215
3,4,set,C,2216
15,4,set,D,2217
29,4,set,B,2218
10,4,set,C,2219
5,4,tie,,2220
3,4,set,A,2221
5,4,set,C,2222
10,4,set,D,2223
2,4,tie,,2224
7,4,set,B,2225
4,4,tie,,2226
4,4,set,B,2227
13,4,set,B,2228
3,4,set,A,2229
6,4,set,C,2230
8,4,tie,,2231
7,4,set,A,2232
12,4,set,D,2233
8,4,tie,,2234
8,4,set,A,2235
23,4,set,C,2236
5,4,set,B,2237
3,4,set,A,2238
2,4,set,A,2239
5,4,tie,,2240
33,4,set,C,2241
3,4,set,B,2242
11,4,set,D,2243
5,4,set,C,2244
9,4,set,C,2245
23,4,tie,,2246
3,4,set,D,2247
11,4,set,C,2248
8,4,tie,,2249
5,4,set,C,2250
2,4,tie,,2251
5,4,tie,,2252
25,4,tie,,2253
11,4,set,C,2254
10,4,set,D,2255
2,4,tie,,2256
6,4,set,D,2257
5,4,set,D,2258
4,4,set,A,2259
8,4,set,A,2260
4,4,set,B,2261
3,4,set,C,2262
9,4,set,B,2263
11,4,set,B,2264
11,4,set,D,2265
14,4,set,B,2266
3,4,set,C,2267
13,4,set,D,2268
4,4,set,D,2269
9,4,tie,,2270
4,4,tie,,2271
2,4,set,C,2272
18,4,set,C,2273
5,4,tie,,2274
1,4,tie,,2275
18,4,set,B,2276
3,4,set,A,2277
1,4,tie,,2278
15,4,set,B,2279
3,4,set,B,2280
6,4,tie,,2281
5,4,set,B,2282
11,4,set,B,2283
6,4,set,D,2284
4,4,set,A,2285
4,4,set,A,2286
5,4,set,B,2287
9,4,set,A,2288
2,4,tie,,2289
13,4,set,C,2290
18,4,tie,,2291
1,4,tie,,2292
12,4,tie,,2293
11,4,set,A,2294
10,4,set,A,2295
13,4,set,C,2296
12,4,set,A,2297
20,4,set,B,2298
19,4,set,A,2299
4,4,set,C,2300
11,4,set,C,2301
7,4,set,B,2302
5,4,set,B,2303
5,4,set,A,2304
12,4,set,A,2305
4,4,set,B,2306
21,4,tie,,2307
2,4,tie,,2308
1,4,tie,,2309
8,4,set,B,2310
31,4,tie,,2311
16,4,set,A,2312
5,4,set,D,2313
17,4,set,C,2314
4,4,set,D,2315
4,4,tie,,2316
13,4,set,C,2317
28,4,set,B,2318
4,4,set,B,2319
13,4,set,B,2320
3,4,tie,,2321
4,4,set,C,2322
4,4,set,C,2323
13,4,set,A,2324
12,4,set,D,2325
15,4,set,A,2326
6,4,set,D,2327
13,4,set,C,2328
7,4,set,C,2329
19,4,set,C,2330
12,4,set,D,2331
1,4,tie,,2332
1,4,tie,,2333
4,4,tie,,2334
5,4,set,D,2335
4,4,set,A,2336
4,4,set,B,2337
6,4,set,B,2338
9,4,set,B,2339
9,4,set,C,2340
31,4,set,B,2341
9,4,tie,,2342
4,4,set,B,2343
13,4,tie,,2344
2,4,set,C,2345
4,4,tie,,2346
5,4,set,C,2347
4,4,set,D,2348
14,4,set,A,2349
18,4,set,A,2350
11,4,set,A,2351
4,4,set,C,2352
9,4,set,B,2353
1,4,tie,,2354
20,4,set,B,2355
25,4,set,D,2356
8,4,tie,,2357
4,4,set,B,2358
7,4,set,C,2359
6,4,set,C,2360
8,4,set,B,2361
1,4,tie,,2362
20,4,set,B,2363
5,4,set,C,2364
21,4,set,B,2365
16,4,set,D,2366
9,4,set,D,2367
6,4,set,C,2368
12,4,set,A,2369
5,4,tie,,2370
28,4,set,C,2371
4,4,set,B,2372
7,4,set,B,2373
4,4,set,C,2374
24,4,set,A,2375
23,4,tie,,2376
9,4,set,D,2377
3,4,set,D,2378
6,4,set,D,2379
2,4,set,D,2380
6,4,tie,,2381
19,4,set,D,2382
9,4,set,D,2383
15,4,set,C,2384
8,4,tie,,2385
11,4,set,A,2386
8,4,set,A,2387
4,4,set,B,2388
16,4,set,B,2389
5,4,set,C,2390
9,4,set,B,2391
5,4,set,B,2392
1,4,tie,,2393
2,4,tie,,2394
5,4,set,D,2395
20,4,set,B,2396
9,4,tie,,2397
4,4,tie,,2398
3,4,tie,,2399
10,4,tie,,2400
6,4,set,D,2401
4,4,set,B,2402
1,4,tie,,2403
7,4,set,D,2404
5,4,set,B,2405
1,4,tie,,2406
12,4,set,D,2407
4,4,tie,,2408
3,4,tie,,2409
7,4,set,D,2410
12,4,tie,,2411
3,4,set,D,2412
7,4,set,D,2413
9,4,set,A,2414
8,4,set,C,2415
24,4,set,A,2416
7,4,tie,,2417
19,4,tie,,2418
13,4,tie,,2419
7,4,set,B,2420
9,4,tie,,2421
10,4,tie,,2422
2,4,set,B,2423
13,4,set,A,2424
15,4,tie,,2425
6,4,set,B,2426
3,4,set,D,2427
7,4,set,A,2428
6,4,set,B,2429
5,4,set,B,2430
4,4,set,B,2431
6,4,set,B,2432
9,4,set,A,2433
5,4,set,C,2434
16,4,set,A,2435
9,4,tie,,2436
6,4,tie,,2437
9,4,set,C,2438
6,4,set,A,2439
3,4,set,C,2440
7,4,set,D,2441
4,4,set,B,2442
3,4,set,C,2443
4,4,set,D,2444
7,4,set,B,2445
1,4,tie,,2446
6,4,set,C,2447
23,4,set,A,2448
3,4,set,D,2449
7,4,set,A,2450
3,4,tie,,2451
3,4,set,A,2452
4,4,set,C,2453
5,4,tie,,2454
6,4,set,A,2455
14,4,set,C,2456
12,4,set,D,2457
10,4,set,C,2458
6,4,set,A,2459
6,4,set,C,2460
7,4,tie,,2461
9,4,set,C,2462
14,4,tie,,2463
16,4,set,D,2464
3,4,set,B,2465
29,4,set,B,2466
13,4,tie,,2467
9,4,set,B,2468
5,4,set,A,2469
7,4,set,D,2470
7,4,set,B,2471
3,4,set,C,2472
6,4,set,C,2473
29,4,tie,,2474
6,4,set,B,2475
4,4,set,C,2476
4,4,tie,,2477
3,4,set,C,2478
7,4,set,A,2479
14,4,set,D,2480
27,4,set,B,2481
3,4,set,D,2482
10,4,set,A,2483
8,4,set,B,2484
6,4,tie,,2485
12,4,set,C,2486
15,4,set,C,2487
5,4,set,A,2488
19,4,set,A,2489
11,4,tie,,2490
17,4,set,B,2491
5,4,set,B,2492
7,4,tie,,2493
4,4,set,A,2494
12,4,tie,,2495
6,4,set,D,2496
2,4,tie,,2497
3,4,set,B,2498
1,4,tie,,2499
6,4,tie,,2500
4,4,set,B,2501
1,4,tie,,2502
8,4,tie,,2503
7,4,set,C,2504
7,4,set,B,2505
5,4,tie,,2506
9,4,set,D,2507
4,4,set,A,2508
16,4,set,C,2509
5,4,tie,,2510
13,4,set,D,2511
15,4,set,B,2512
8,4,tie,,2513
1,4,tie,,2514
9,4,set,A,2515
4,4,set,A,2516
3,4,set,B,2517
6,4,set,C,2518
4,4,set,B,2519
5,4,tie,,2520
5,4,set,B,2521
5,4,tie,,2522
10,4,tie,,2523
13,4,set,A,2524
6,4,set,C,2525
13,4,tie,,2526
1,4,tie,,2527
3,4,set,B,2528
8,4,tie,,2529
7,4,set,A,2530
12,4,tie,,2531
7,4,set,D,2532
3,4,set,A,2533
5,4,set,D,2534
11,4,set,B,2535
2,4,set,A,2536
10,4,set,A,2537
19,4,set,A,2538
19,4,tie,,2539
2,4,tie,,2540
7,4,set,B,2541
11,4,set,C,2542
3,4,set,A,2543
7,4,set,A,2544
9,4,set,D,2545
8,4,set,D,2546
8,4,set,D,2547
20,4,set,C,2548
13,4,set,B,2549
8,4,tie,,2550
5,4,tie,,2551
3,4,tie,,2552
8,4,set,C,2553
5,4,set,C,2554
6,4,set,D,2555
6,4,tie,,2556
21,4,set,C,2557
15,4,set,B,2558
18,4,tie,,2559
5,4,set,B,2560
8,4,set,B,2561
4,4,set,A,2562
4,4,set,D,2563
7,4,set,B,2564
5,4,set,C,2565
4,4,set,D,2566
1,4,tie,,2567
5,4,set,C,2568
7,4,set,D,2569
19,4,tie,,2570
12,4,set,C,2571
20,4,set,D,2572
14,4,set,C,2573
8,4,set,C,2574
7,4,set,A,2575
3,4,set,B,2576
4,4,set,D,2577
5,4,set,C,2578
5,4,set,A,2579
5,4,set,B,2580
3,4,set,D,2581
29,4,set,C,2582
3,4,tie,,2583
4,4,set,A,2584
8,4,set,A,2585
22,4,set,A,2586
3,4,tie,,2587
3,4,set,B,2588
7,4,tie,,2589
9,4,set,B,2590
13,4,set,A,2591
4,4,set,D,2592
16,4,tie,,2593
1,4,tie,,2594
10,4,set,D,2595
3,4,set,D,2596
8,4,set,A,2597
5,4,set,C,2598
4,4,tie,,2599
5,4,set,C,2600
6,4,set,C,2601
4,4,set,C,2602
5,4,set,B,2603
9,4,tie,,2604
9,4,set,B,2605
5,4,set,A,2606
4,4,set,A,2607
4,4,set,C,2608
2,4,set,A,2609
7,4,set,D,2610
2,4,set,D,2611
6,4,set,B,2612
8,4,set,B,2613
4,4,set,B,2614
1,4,tie,,2615
7,4,set,B,2616
6,4,tie,,2617
11,4,set,C,2618
10,4,tie,,2619
10,4,set,A,2620
3,4,tie,,2621
6,4,set,B,2622
7,4,tie,,2623
6,4,set,B,2624
1,4,tie,,2625
16,4,tie,,2626
4,4,set,A,2627
9,4,set,D,2628
18,4,tie,,2629
12,4,set,D,2630
5,4,set,B,2631
